id,price
Cabai Merah Keriting/Bengkulu/2024-12-15,48786.72
Cabai Merah Keriting/Bengkulu/2024-12-16,47761.54
Cabai Merah Keriting/Bengkulu/2024-12-17,47177.58
Cabai Merah Keriting/Bengkulu/2024-12-18,46786.74
Cabai Merah Keriting/Bengkulu/2024-12-19,46728.64
Cabai Merah Keriting/Bengkulu/2024-12-20,46973.92
Cabai Merah Keriting/Bengkulu/2024-12-21,46876.04
Cabai Merah Keriting/Bengkulu/2024-12-22,46122.6
Cabai Merah Keriting/Bengkulu/2024-12-23,45057.1
Cabai Merah Keriting/Bengkulu/2024-12-24,43960.86
Cabai Merah Keriting/Bengkulu/2024-12-25,41932.06
Cabai Merah Keriting/Bengkulu/2024-12-26,40516.32
Cabai Merah Keriting/Bengkulu/2024-12-27,39745.66
Cabai Merah Keriting/Bengkulu/2024-12-28,38229.06
Cabai Merah Keriting/Bengkulu/2024-12-29,35935.84
Cabai Merah Keriting/Bengkulu/2024-12-30,34923.8
Cabai Merah Keriting/Bengkulu/2024-12-31,35095.86
Cabai Merah Keriting/DI Yogyakarta/2024-10-01,38627.96
Cabai Merah Keriting/DI Yogyakarta/2024-10-02,38457.74
Cabai Merah Keriting/DI Yogyakarta/2024-10-03,37896.08
Cabai Merah Keriting/DI Yogyakarta/2024-10-04,37054.52
Cabai Merah Keriting/DI Yogyakarta/2024-10-05,34285.76
Cabai Merah Keriting/DI Yogyakarta/2024-10-06,32202.06
Cabai Merah Keriting/DI Yogyakarta/2024-10-07,31006.86
Cabai Merah Keriting/DI Yogyakarta/2024-10-08,30283.92
Cabai Merah Keriting/DI Yogyakarta/2024-10-09,29809.48
Cabai Merah Keriting/DI Yogyakarta/2024-10-10,28579.88
Cabai Merah Keriting/DI Yogyakarta/2024-10-11,28184.54
Cabai Merah Keriting/DI Yogyakarta/2024-10-12,27536.64
Cabai Merah Keriting/DI Yogyakarta/2024-10-13,26871.46
Cabai Merah Keriting/DI Yogyakarta/2024-10-14,27696.36
Cabai Merah Keriting/DI Yogyakarta/2024-10-15,27862.94
Cabai Merah Keriting/DI Yogyakarta/2024-10-16,27729.74
Cabai Merah Keriting/DI Yogyakarta/2024-10-17,27772.78
Cabai Merah Keriting/DI Yogyakarta/2024-10-18,28041.68
Cabai Merah Keriting/DI Yogyakarta/2024-10-19,28024.92
Cabai Merah Keriting/DI Yogyakarta/2024-10-20,27468.44
Cabai Merah Keriting/DI Yogyakarta/2024-10-21,26589.56
Cabai Merah Keriting/DI Yogyakarta/2024-10-22,26234.9
Cabai Merah Keriting/DI Yogyakarta/2024-10-23,25962.44
Cabai Merah Keriting/DI Yogyakarta/2024-10-24,26535.06
Cabai Merah Keriting/DI Yogyakarta/2024-10-25,25827.26
Cabai Merah Keriting/DI Yogyakarta/2024-10-26,26271.2
Cabai Merah Keriting/DI Yogyakarta/2024-10-27,25098.5
Cabai Merah Keriting/DI Yogyakarta/2024-10-28,24725.04
Cabai Merah Keriting/DI Yogyakarta/2024-10-29,24608.24
Cabai Merah Keriting/DI Yogyakarta/2024-10-30,24570.78
Cabai Merah Keriting/DI Yogyakarta/2024-10-31,24532.46
Cabai Merah Keriting/DI Yogyakarta/2024-11-01,24568.78
Cabai Merah Keriting/DI Yogyakarta/2024-11-02,24940.8
Cabai Merah Keriting/DI Yogyakarta/2024-11-03,25324.74
Cabai Merah Keriting/DI Yogyakarta/2024-11-04,26175.1
Cabai Merah Keriting/DI Yogyakarta/2024-11-05,24929.3
Cabai Merah Keriting/DI Yogyakarta/2024-11-06,25201.58
Cabai Merah Keriting/DI Yogyakarta/2024-11-07,27258.22
Cabai Merah Keriting/DI Yogyakarta/2024-11-08,27276.32
Cabai Merah Keriting/DI Yogyakarta/2024-11-09,27713.96
Cabai Merah Keriting/DI Yogyakarta/2024-11-10,27887.18
Cabai Merah Keriting/DI Yogyakarta/2024-11-11,27938.26
Cabai Merah Keriting/DI Yogyakarta/2024-11-12,28102.94
Cabai Merah Keriting/DI Yogyakarta/2024-11-13,28479.94
Cabai Merah Keriting/DI Yogyakarta/2024-11-14,29632.48
Cabai Merah Keriting/DI Yogyakarta/2024-11-15,30657.74
Cabai Merah Keriting/DI Yogyakarta/2024-11-16,31685.66
Cabai Merah Keriting/DI Yogyakarta/2024-11-17,32956.54
Cabai Merah Keriting/DI Yogyakarta/2024-11-18,32866.88
Cabai Merah Keriting/DI Yogyakarta/2024-11-19,32633.5
Cabai Merah Keriting/DI Yogyakarta/2024-11-20,33170.86
Cabai Merah Keriting/DI Yogyakarta/2024-11-21,33430.78
Cabai Merah Keriting/DI Yogyakarta/2024-11-22,33567.18
Cabai Merah Keriting/DI Yogyakarta/2024-11-23,33516.18
Cabai Merah Keriting/DI Yogyakarta/2024-11-24,32944.92
Cabai Merah Keriting/DI Yogyakarta/2024-11-25,32564.8
Cabai Merah Keriting/DI Yogyakarta/2024-11-26,32871.66
Cabai Merah Keriting/DI Yogyakarta/2024-11-27,33461.76
Cabai Merah Keriting/DI Yogyakarta/2024-11-28,34413.78
Cabai Merah Keriting/DI Yogyakarta/2024-11-29,34850.76
Cabai Merah Keriting/DI Yogyakarta/2024-11-30,36428.62
Cabai Merah Keriting/DI Yogyakarta/2024-12-01,37831.08
Cabai Merah Keriting/DI Yogyakarta/2024-12-02,39691.42
Cabai Merah Keriting/DI Yogyakarta/2024-12-03,40712.84
Cabai Merah Keriting/DI Yogyakarta/2024-12-04,40676.48
Cabai Merah Keriting/DI Yogyakarta/2024-12-05,42988.18
Cabai Merah Keriting/DI Yogyakarta/2024-12-06,42827.18
Cabai Merah Keriting/DI Yogyakarta/2024-12-07,41691.9
Cabai Merah Keriting/DI Yogyakarta/2024-12-08,42957.46
Cabai Merah Keriting/DI Yogyakarta/2024-12-09,43397.38
Cabai Merah Keriting/DI Yogyakarta/2024-12-10,43538.24
Cabai Merah Keriting/DI Yogyakarta/2024-12-11,43573.0
Cabai Merah Keriting/DI Yogyakarta/2024-12-12,43196.96
Cabai Merah Keriting/DI Yogyakarta/2024-12-13,42244.4
Cabai Merah Keriting/DI Yogyakarta/2024-12-14,41797.96
Cabai Merah Keriting/DI Yogyakarta/2024-12-15,41730.62
Cabai Merah Keriting/DI Yogyakarta/2024-12-16,42172.72
Cabai Merah Keriting/DI Yogyakarta/2024-12-17,42492.68
Cabai Merah Keriting/DI Yogyakarta/2024-12-18,42761.66
Cabai Merah Keriting/DI Yogyakarta/2024-12-19,40793.14
Cabai Merah Keriting/DI Yogyakarta/2024-12-20,40472.6
Cabai Merah Keriting/DI Yogyakarta/2024-12-21,37997.3
Cabai Merah Keriting/DI Yogyakarta/2024-12-22,37054.26
Cabai Merah Keriting/DI Yogyakarta/2024-12-23,37753.54
Cabai Merah Keriting/DI Yogyakarta/2024-12-24,37994.14
Cabai Merah Keriting/DI Yogyakarta/2024-12-25,37906.9
Cabai Merah Keriting/DI Yogyakarta/2024-12-26,37567.04
Cabai Merah Keriting/DI Yogyakarta/2024-12-27,36522.64
Cabai Merah Keriting/DI Yogyakarta/2024-12-28,36010.54
Cabai Merah Keriting/DI Yogyakarta/2024-12-29,32226.76
Cabai Merah Keriting/DI Yogyakarta/2024-12-30,30037.9
Cabai Merah Keriting/DI Yogyakarta/2024-12-31,30634.18
Cabai Merah Keriting/DKI Jakarta/2024-10-01,51217.46
Cabai Merah Keriting/DKI Jakarta/2024-10-02,51198.4
Cabai Merah Keriting/DKI Jakarta/2024-10-03,49929.92
Cabai Merah Keriting/DKI Jakarta/2024-10-04,48734.22
Cabai Merah Keriting/DKI Jakarta/2024-10-05,44632.94
Cabai Merah Keriting/DKI Jakarta/2024-10-06,41215.96
Cabai Merah Keriting/DKI Jakarta/2024-10-07,38448.32
Cabai Merah Keriting/DKI Jakarta/2024-10-08,38487.92
Cabai Merah Keriting/DKI Jakarta/2024-10-09,39539.06
Cabai Merah Keriting/DKI Jakarta/2024-10-10,39851.18
Cabai Merah Keriting/DKI Jakarta/2024-10-11,39468.34
Cabai Merah Keriting/DKI Jakarta/2024-10-12,39394.88
Cabai Merah Keriting/DKI Jakarta/2024-10-13,38773.68
Cabai Merah Keriting/DKI Jakarta/2024-10-14,38865.34
Cabai Merah Keriting/DKI Jakarta/2024-10-15,39340.08
Cabai Merah Keriting/DKI Jakarta/2024-10-16,39069.78
Cabai Merah Keriting/DKI Jakarta/2024-10-17,37256.9
Cabai Merah Keriting/DKI Jakarta/2024-10-18,37162.28
Cabai Merah Keriting/DKI Jakarta/2024-10-19,37149.88
Cabai Merah Keriting/DKI Jakarta/2024-10-20,36096.98
Cabai Merah Keriting/DKI Jakarta/2024-10-21,36853.34
Cabai Merah Keriting/DKI Jakarta/2024-10-22,37115.88
Cabai Merah Keriting/DKI Jakarta/2024-10-23,37817.52
Cabai Merah Keriting/DKI Jakarta/2024-10-24,38304.14
Cabai Merah Keriting/DKI Jakarta/2024-10-25,37470.88
Cabai Merah Keriting/DKI Jakarta/2024-10-26,37088.18
Cabai Merah Keriting/DKI Jakarta/2024-10-27,36371.74
Cabai Merah Keriting/DKI Jakarta/2024-10-28,36649.16
Cabai Merah Keriting/DKI Jakarta/2024-10-29,37207.18
Cabai Merah Keriting/DKI Jakarta/2024-10-30,37353.16
Cabai Merah Keriting/DKI Jakarta/2024-10-31,37181.64
Cabai Merah Keriting/DKI Jakarta/2024-11-01,36957.62
Cabai Merah Keriting/DKI Jakarta/2024-11-02,36563.82
Cabai Merah Keriting/DKI Jakarta/2024-11-03,36724.74
Cabai Merah Keriting/DKI Jakarta/2024-11-04,37736.62
Cabai Merah Keriting/DKI Jakarta/2024-11-05,35590.1
Cabai Merah Keriting/DKI Jakarta/2024-11-06,37996.42
Cabai Merah Keriting/DKI Jakarta/2024-11-07,38858.74
Cabai Merah Keriting/DKI Jakarta/2024-11-08,39767.38
Cabai Merah Keriting/DKI Jakarta/2024-11-09,39588.14
Cabai Merah Keriting/DKI Jakarta/2024-11-10,39917.7
Cabai Merah Keriting/DKI Jakarta/2024-11-11,41133.54
Cabai Merah Keriting/DKI Jakarta/2024-11-12,41134.3
Cabai Merah Keriting/DKI Jakarta/2024-11-13,40105.3
Cabai Merah Keriting/DKI Jakarta/2024-11-14,42515.18
Cabai Merah Keriting/DKI Jakarta/2024-11-15,42750.62
Cabai Merah Keriting/DKI Jakarta/2024-11-16,42676.6
Cabai Merah Keriting/DKI Jakarta/2024-11-17,42627.26
Cabai Merah Keriting/DKI Jakarta/2024-11-18,42611.52
Cabai Merah Keriting/DKI Jakarta/2024-11-19,42803.76
Cabai Merah Keriting/DKI Jakarta/2024-11-20,42896.18
Cabai Merah Keriting/DKI Jakarta/2024-11-21,44735.4
Cabai Merah Keriting/DKI Jakarta/2024-11-22,46229.0
Cabai Merah Keriting/DKI Jakarta/2024-11-23,47679.22
Cabai Merah Keriting/DKI Jakarta/2024-11-24,47475.52
Cabai Merah Keriting/DKI Jakarta/2024-11-25,47388.42
Cabai Merah Keriting/DKI Jakarta/2024-11-26,47390.98
Cabai Merah Keriting/DKI Jakarta/2024-11-27,47506.58
Cabai Merah Keriting/DKI Jakarta/2024-11-28,48250.62
Cabai Merah Keriting/DKI Jakarta/2024-11-29,48964.42
Cabai Merah Keriting/DKI Jakarta/2024-11-30,49852.58
Cabai Merah Keriting/DKI Jakarta/2024-12-01,49891.82
Cabai Merah Keriting/DKI Jakarta/2024-12-02,50949.22
Cabai Merah Keriting/DKI Jakarta/2024-12-03,54794.28
Cabai Merah Keriting/DKI Jakarta/2024-12-04,54547.1
Cabai Merah Keriting/DKI Jakarta/2024-12-05,54795.8
Cabai Merah Keriting/DKI Jakarta/2024-12-06,53352.56
Cabai Merah Keriting/DKI Jakarta/2024-12-07,52701.62
Cabai Merah Keriting/DKI Jakarta/2024-12-08,52268.22
Cabai Merah Keriting/DKI Jakarta/2024-12-09,52567.9
Cabai Merah Keriting/DKI Jakarta/2024-12-10,53571.6
Cabai Merah Keriting/DKI Jakarta/2024-12-11,54444.0
Cabai Merah Keriting/DKI Jakarta/2024-12-12,55388.7
Cabai Merah Keriting/DKI Jakarta/2024-12-13,55463.26
Cabai Merah Keriting/DKI Jakarta/2024-12-14,54089.74
Cabai Merah Keriting/DKI Jakarta/2024-12-15,52001.2
Cabai Merah Keriting/DKI Jakarta/2024-12-16,52395.04
Cabai Merah Keriting/DKI Jakarta/2024-12-17,52407.06
Cabai Merah Keriting/DKI Jakarta/2024-12-18,53451.36
Cabai Merah Keriting/DKI Jakarta/2024-12-19,48780.44
Cabai Merah Keriting/DKI Jakarta/2024-12-20,49561.1
Cabai Merah Keriting/DKI Jakarta/2024-12-21,50257.04
Cabai Merah Keriting/DKI Jakarta/2024-12-22,49616.24
Cabai Merah Keriting/DKI Jakarta/2024-12-23,48672.82
Cabai Merah Keriting/DKI Jakarta/2024-12-24,47554.26
Cabai Merah Keriting/DKI Jakarta/2024-12-25,47850.26
Cabai Merah Keriting/DKI Jakarta/2024-12-26,47512.96
Cabai Merah Keriting/DKI Jakarta/2024-12-27,46297.72
Cabai Merah Keriting/DKI Jakarta/2024-12-28,45966.8
Cabai Merah Keriting/DKI Jakarta/2024-12-29,45838.72
Cabai Merah Keriting/DKI Jakarta/2024-12-30,44893.08
Cabai Merah Keriting/DKI Jakarta/2024-12-31,44633.62
Cabai Merah Keriting/Gorontalo/2024-10-01,51431.16
Cabai Merah Keriting/Gorontalo/2024-10-02,51374.88
Cabai Merah Keriting/Gorontalo/2024-10-03,49975.68
Cabai Merah Keriting/Gorontalo/2024-10-04,48723.04
Cabai Merah Keriting/Gorontalo/2024-10-05,45355.1
Cabai Merah Keriting/Gorontalo/2024-10-06,43285.88
Cabai Merah Keriting/Gorontalo/2024-10-07,41603.22
Cabai Merah Keriting/Gorontalo/2024-10-08,41772.94
Cabai Merah Keriting/Gorontalo/2024-10-09,41956.64
Cabai Merah Keriting/Gorontalo/2024-10-10,41313.3
Cabai Merah Keriting/Gorontalo/2024-10-11,39462.04
Cabai Merah Keriting/Gorontalo/2024-10-12,40129.12
Cabai Merah Keriting/Gorontalo/2024-10-13,40777.08
Cabai Merah Keriting/Gorontalo/2024-10-14,41225.32
Cabai Merah Keriting/Gorontalo/2024-10-15,40360.28
Cabai Merah Keriting/Gorontalo/2024-10-16,40088.54
Cabai Merah Keriting/Gorontalo/2024-10-17,39974.5
Cabai Merah Keriting/Gorontalo/2024-10-18,40118.48
Cabai Merah Keriting/Gorontalo/2024-10-19,39452.64
Cabai Merah Keriting/Gorontalo/2024-10-20,37619.56
Cabai Merah Keriting/Gorontalo/2024-10-21,37260.14
Cabai Merah Keriting/Gorontalo/2024-10-22,37075.58
Cabai Merah Keriting/Gorontalo/2024-10-23,36835.46
Cabai Merah Keriting/Gorontalo/2024-10-24,37167.96
Cabai Merah Keriting/Gorontalo/2024-10-25,37412.9
Cabai Merah Keriting/Gorontalo/2024-10-26,37165.04
Cabai Merah Keriting/Gorontalo/2024-10-27,36889.7
Cabai Merah Keriting/Gorontalo/2024-10-28,37249.62
Cabai Merah Keriting/Gorontalo/2024-10-29,36392.98
Cabai Merah Keriting/Gorontalo/2024-10-30,36735.14
Cabai Merah Keriting/Gorontalo/2024-10-31,35760.8
Cabai Merah Keriting/Gorontalo/2024-11-01,35694.78
Cabai Merah Keriting/Gorontalo/2024-11-02,35179.22
Cabai Merah Keriting/Gorontalo/2024-11-03,35291.02
Cabai Merah Keriting/Gorontalo/2024-11-04,36377.68
Cabai Merah Keriting/Gorontalo/2024-11-05,35373.6
Cabai Merah Keriting/Gorontalo/2024-11-06,37211.28
Cabai Merah Keriting/Gorontalo/2024-11-07,38505.46
Cabai Merah Keriting/Gorontalo/2024-11-08,40307.0
Cabai Merah Keriting/Gorontalo/2024-11-09,41773.64
Cabai Merah Keriting/Gorontalo/2024-11-10,41450.1
Cabai Merah Keriting/Gorontalo/2024-11-11,41104.84
Cabai Merah Keriting/Gorontalo/2024-11-12,41981.98
Cabai Merah Keriting/Gorontalo/2024-11-13,42714.12
Cabai Merah Keriting/Gorontalo/2024-11-14,43431.76
Cabai Merah Keriting/Gorontalo/2024-11-15,43223.78
Cabai Merah Keriting/Gorontalo/2024-11-16,42673.12
Cabai Merah Keriting/Gorontalo/2024-11-17,42831.6
Cabai Merah Keriting/Gorontalo/2024-11-18,43049.36
Cabai Merah Keriting/Gorontalo/2024-11-19,43946.42
Cabai Merah Keriting/Gorontalo/2024-11-20,44014.12
Cabai Merah Keriting/Gorontalo/2024-11-21,44807.46
Cabai Merah Keriting/Gorontalo/2024-11-22,46009.36
Cabai Merah Keriting/Gorontalo/2024-11-23,46790.74
Cabai Merah Keriting/Gorontalo/2024-11-24,46298.0
Cabai Merah Keriting/Gorontalo/2024-11-25,46023.26
Cabai Merah Keriting/Gorontalo/2024-11-26,45772.06
Cabai Merah Keriting/Gorontalo/2024-11-27,45888.32
Cabai Merah Keriting/Gorontalo/2024-11-28,46470.92
Cabai Merah Keriting/Gorontalo/2024-11-29,46716.36
Cabai Merah Keriting/Gorontalo/2024-11-30,46707.6
Cabai Merah Keriting/Gorontalo/2024-12-01,46985.0
Cabai Merah Keriting/Gorontalo/2024-12-02,48148.34
Cabai Merah Keriting/Gorontalo/2024-12-03,48291.9
Cabai Merah Keriting/Gorontalo/2024-12-04,48361.38
Cabai Merah Keriting/Gorontalo/2024-12-05,48740.3
Cabai Merah Keriting/Gorontalo/2024-12-06,49582.86
Cabai Merah Keriting/Gorontalo/2024-12-07,49297.88
Cabai Merah Keriting/Gorontalo/2024-12-08,49624.72
Cabai Merah Keriting/Gorontalo/2024-12-09,49480.12
Cabai Merah Keriting/Gorontalo/2024-12-10,49190.42
Cabai Merah Keriting/Gorontalo/2024-12-11,48735.7
Cabai Merah Keriting/Gorontalo/2024-12-12,47414.12
Cabai Merah Keriting/Gorontalo/2024-12-13,45981.02
Cabai Merah Keriting/Gorontalo/2024-12-14,45709.5
Cabai Merah Keriting/Gorontalo/2024-12-15,46183.1
Cabai Merah Keriting/Gorontalo/2024-12-16,45786.38
Cabai Merah Keriting/Gorontalo/2024-12-17,45782.98
Cabai Merah Keriting/Gorontalo/2024-12-18,45754.9
Cabai Merah Keriting/Gorontalo/2024-12-19,45559.32
Cabai Merah Keriting/Gorontalo/2024-12-20,44364.1
Cabai Merah Keriting/Gorontalo/2024-12-21,44350.4
Cabai Merah Keriting/Gorontalo/2024-12-22,44536.78
Cabai Merah Keriting/Gorontalo/2024-12-23,44200.32
Cabai Merah Keriting/Gorontalo/2024-12-24,42900.58
Cabai Merah Keriting/Gorontalo/2024-12-25,42081.94
Cabai Merah Keriting/Gorontalo/2024-12-26,42965.36
Cabai Merah Keriting/Gorontalo/2024-12-27,43478.84
Cabai Merah Keriting/Gorontalo/2024-12-28,44073.4
Cabai Merah Keriting/Gorontalo/2024-12-29,44238.46
Cabai Merah Keriting/Gorontalo/2024-12-30,44669.34
Cabai Merah Keriting/Gorontalo/2024-12-31,46062.6
Cabai Merah Keriting/Jambi/2024-10-01,27184.34
Cabai Merah Keriting/Jambi/2024-10-02,27047.92
Cabai Merah Keriting/Jambi/2024-10-03,27081.32
Cabai Merah Keriting/Jambi/2024-10-04,27619.3
Cabai Merah Keriting/Jambi/2024-10-05,27446.82
Cabai Merah Keriting/Jambi/2024-10-06,26547.58
Cabai Merah Keriting/Jambi/2024-10-07,25541.7
Cabai Merah Keriting/Jambi/2024-10-08,25496.84
Cabai Merah Keriting/Jambi/2024-10-09,25819.84
Cabai Merah Keriting/Jambi/2024-10-10,26862.92
Cabai Merah Keriting/Jambi/2024-10-11,26385.74
Cabai Merah Keriting/Jambi/2024-10-12,25524.1
Cabai Merah Keriting/Jambi/2024-10-13,24256.1
Cabai Merah Keriting/Jambi/2024-10-14,24076.36
Cabai Merah Keriting/Jambi/2024-10-15,24820.04
Cabai Merah Keriting/Jambi/2024-10-16,25517.8
Cabai Merah Keriting/Jambi/2024-10-17,25767.12
Cabai Merah Keriting/Jambi/2024-10-18,25779.66
Cabai Merah Keriting/Jambi/2024-10-19,25772.56
Cabai Merah Keriting/Jambi/2024-10-20,24919.3
Cabai Merah Keriting/Jambi/2024-10-21,24356.74
Cabai Merah Keriting/Jambi/2024-10-22,23922.34
Cabai Merah Keriting/Jambi/2024-10-23,23702.32
Cabai Merah Keriting/Jambi/2024-10-24,23493.52
Cabai Merah Keriting/Jambi/2024-10-25,23519.86
Cabai Merah Keriting/Jambi/2024-10-26,23644.68
Cabai Merah Keriting/Jambi/2024-10-27,24114.06
Cabai Merah Keriting/Jambi/2024-10-28,24211.94
Cabai Merah Keriting/Jambi/2024-10-29,24305.08
Cabai Merah Keriting/Jambi/2024-10-30,24459.86
Cabai Merah Keriting/Jambi/2024-10-31,24155.76
Cabai Merah Keriting/Jambi/2024-11-01,24073.72
Cabai Merah Keriting/Jambi/2024-11-02,23973.32
Cabai Merah Keriting/Jambi/2024-11-03,24267.34
Cabai Merah Keriting/Jambi/2024-11-04,25132.6
Cabai Merah Keriting/Jambi/2024-11-05,25122.02
Cabai Merah Keriting/Jambi/2024-11-06,24612.98
Cabai Merah Keriting/Jambi/2024-11-07,24770.42
Cabai Merah Keriting/Jambi/2024-11-08,25398.5
Cabai Merah Keriting/Jambi/2024-11-09,27372.32
Cabai Merah Keriting/Jambi/2024-11-10,28459.3
Cabai Merah Keriting/Jambi/2024-11-11,30355.06
Cabai Merah Keriting/Jambi/2024-11-12,30302.66
Cabai Merah Keriting/Jambi/2024-11-13,30495.48
Cabai Merah Keriting/Jambi/2024-11-14,32124.8
Cabai Merah Keriting/Jambi/2024-11-15,32668.8
Cabai Merah Keriting/Jambi/2024-11-16,33334.08
Cabai Merah Keriting/Jambi/2024-11-17,33639.28
Cabai Merah Keriting/Jambi/2024-11-18,32963.02
Cabai Merah Keriting/Jambi/2024-11-19,32879.56
Cabai Merah Keriting/Jambi/2024-11-20,32824.36
Cabai Merah Keriting/Jambi/2024-11-21,34312.6
Cabai Merah Keriting/Jambi/2024-11-22,34960.36
Cabai Merah Keriting/Jambi/2024-11-23,36376.86
Cabai Merah Keriting/Jambi/2024-11-24,36718.94
Cabai Merah Keriting/Jambi/2024-11-25,37626.6
Cabai Merah Keriting/Jambi/2024-11-26,38865.12
Cabai Merah Keriting/Jambi/2024-11-27,40178.5
Cabai Merah Keriting/Jambi/2024-11-28,40393.86
Cabai Merah Keriting/Jambi/2024-11-29,40678.26
Cabai Merah Keriting/Jambi/2024-11-30,41128.58
Cabai Merah Keriting/Jambi/2024-12-01,41028.8
Cabai Merah Keriting/Jambi/2024-12-02,41781.32
Cabai Merah Keriting/Jambi/2024-12-03,43003.8
Cabai Merah Keriting/Jambi/2024-12-04,43115.44
Cabai Merah Keriting/Jambi/2024-12-05,44053.88
Cabai Merah Keriting/Jambi/2024-12-06,45145.8
Cabai Merah Keriting/Jambi/2024-12-07,45662.48
Cabai Merah Keriting/Jambi/2024-12-08,47086.3
Cabai Merah Keriting/Jambi/2024-12-09,48510.22
Cabai Merah Keriting/Jambi/2024-12-10,49172.44
Cabai Merah Keriting/Jambi/2024-12-11,47457.62
Cabai Merah Keriting/Jambi/2024-12-12,46702.82
Cabai Merah Keriting/Jambi/2024-12-13,45290.76
Cabai Merah Keriting/Jambi/2024-12-14,45575.6
Cabai Merah Keriting/Jambi/2024-12-15,46265.76
Cabai Merah Keriting/Jambi/2024-12-16,48663.52
Cabai Merah Keriting/Jambi/2024-12-17,47948.06
Cabai Merah Keriting/Jambi/2024-12-18,47255.36
Cabai Merah Keriting/Jambi/2024-12-19,47566.02
Cabai Merah Keriting/Jambi/2024-12-20,45034.12
Cabai Merah Keriting/Jambi/2024-12-21,44928.96
Cabai Merah Keriting/Jambi/2024-12-22,43431.78
Cabai Merah Keriting/Jambi/2024-12-23,42252.24
Cabai Merah Keriting/Jambi/2024-12-24,41553.76
Cabai Merah Keriting/Jambi/2024-12-25,39354.64
Cabai Merah Keriting/Jambi/2024-12-26,38701.04
Cabai Merah Keriting/Jambi/2024-12-27,34028.44
Cabai Merah Keriting/Jambi/2024-12-28,32485.04
Cabai Merah Keriting/Jambi/2024-12-29,31663.36
Cabai Merah Keriting/Jambi/2024-12-30,31038.56
Cabai Merah Keriting/Jambi/2024-12-31,30933.28
Cabai Merah Keriting/Jawa Barat/2024-10-01,38326.88
Cabai Merah Keriting/Jawa Barat/2024-10-02,38732.46
Cabai Merah Keriting/Jawa Barat/2024-10-03,38154.94
Cabai Merah Keriting/Jawa Barat/2024-10-04,37447.36
Cabai Merah Keriting/Jawa Barat/2024-10-05,36334.88
Cabai Merah Keriting/Jawa Barat/2024-10-06,35670.86
Cabai Merah Keriting/Jawa Barat/2024-10-07,35027.58
Cabai Merah Keriting/Jawa Barat/2024-10-08,34489.4
Cabai Merah Keriting/Jawa Barat/2024-10-09,34251.74
Cabai Merah Keriting/Jawa Barat/2024-10-10,32802.56
Cabai Merah Keriting/Jawa Barat/2024-10-11,31778.2
Cabai Merah Keriting/Jawa Barat/2024-10-12,31429.52
Cabai Merah Keriting/Jawa Barat/2024-10-13,30355.08
Cabai Merah Keriting/Jawa Barat/2024-10-14,29823.16
Cabai Merah Keriting/Jawa Barat/2024-10-15,29804.24
Cabai Merah Keriting/Jawa Barat/2024-10-16,29021.0
Cabai Merah Keriting/Jawa Barat/2024-10-17,29548.44
Cabai Merah Keriting/Jawa Barat/2024-10-18,30076.72
Cabai Merah Keriting/Jawa Barat/2024-10-19,29950.42
Cabai Merah Keriting/Jawa Barat/2024-10-20,29931.56
Cabai Merah Keriting/Jawa Barat/2024-10-21,29963.14
Cabai Merah Keriting/Jawa Barat/2024-10-22,30237.6
Cabai Merah Keriting/Jawa Barat/2024-10-23,30571.44
Cabai Merah Keriting/Jawa Barat/2024-10-24,29947.5
Cabai Merah Keriting/Jawa Barat/2024-10-25,29496.42
Cabai Merah Keriting/Jawa Barat/2024-10-26,29331.86
Cabai Merah Keriting/Jawa Barat/2024-10-27,28897.64
Cabai Merah Keriting/Jawa Barat/2024-10-28,28887.76
Cabai Merah Keriting/Jawa Barat/2024-10-29,28772.94
Cabai Merah Keriting/Jawa Barat/2024-10-30,28342.82
Cabai Merah Keriting/Jawa Barat/2024-10-31,28268.68
Cabai Merah Keriting/Jawa Barat/2024-11-01,28394.3
Cabai Merah Keriting/Jawa Barat/2024-11-02,28472.68
Cabai Merah Keriting/Jawa Barat/2024-11-03,28172.34
Cabai Merah Keriting/Jawa Barat/2024-11-04,28075.82
Cabai Merah Keriting/Jawa Barat/2024-11-05,27879.28
Cabai Merah Keriting/Jawa Barat/2024-11-06,27913.88
Cabai Merah Keriting/Jawa Barat/2024-11-07,28192.66
Cabai Merah Keriting/Jawa Barat/2024-11-08,28388.5
Cabai Merah Keriting/Jawa Barat/2024-11-09,29057.26
Cabai Merah Keriting/Jawa Barat/2024-11-10,29705.74
Cabai Merah Keriting/Jawa Barat/2024-11-11,30564.58
Cabai Merah Keriting/Jawa Barat/2024-11-12,30708.66
Cabai Merah Keriting/Jawa Barat/2024-11-13,31361.9
Cabai Merah Keriting/Jawa Barat/2024-11-14,32224.44
Cabai Merah Keriting/Jawa Barat/2024-11-15,32690.4
Cabai Merah Keriting/Jawa Barat/2024-11-16,33158.86
Cabai Merah Keriting/Jawa Barat/2024-11-17,33513.38
Cabai Merah Keriting/Jawa Barat/2024-11-18,33487.7
Cabai Merah Keriting/Jawa Barat/2024-11-19,33486.3
Cabai Merah Keriting/Jawa Barat/2024-11-20,33363.18
Cabai Merah Keriting/Jawa Barat/2024-11-21,34507.78
Cabai Merah Keriting/Jawa Barat/2024-11-22,35134.76
Cabai Merah Keriting/Jawa Barat/2024-11-23,37148.44
Cabai Merah Keriting/Jawa Barat/2024-11-24,37435.94
